protein_id	DePP_85	PhageRBPdetect	DepoScope	DepoRanker	SpikeHunter	dbCAN	IPR	phold_glycan_tailspike	total_sources
GCF_017638945.1__phage4__2912	1	1	1	1	1	1	1	1	8
GCF_900474505.1__phage7__2685	1	1	1	1	1	1	1	1	8
GCF_014840775.1__phage2__915	1	1	1	1	1	1	1	1	8
GCF_002850875.1__phage9__126	1	1	1	1	1	1	1	1	8
GCF_002850875.1__phage9__115	1	1	1	1	1	1	1	1	8
GCF_002850875.1__phage15__3	1	1	1	1	1	1	1	1	8
GCF_003065055.1__phage21__64	1	1	1	1	1	1	1	1	8
GCF_011682905.1__phage3__83	1	1	1	1	1	1	1	1	8
GCF_000783895.2__phage25__3437	1	1	1	1	1	1	1	1	8
GCF_000783895.2__phage25__3441	1	1	1	1	1	1	1	1	8
GCF_011365905.1__phage1__54	1	1	1	1	1	1	1	1	8
GCF_900515485.1__phage0__148	1	1	1	1	1	1	1	1	8
GCF_900515485.1__phage0__152	1	1	1	1	1	1	1	1	8
GCF_019401115.1__phage0__28	1	1	1	1	1	1	1	1	8
GCF_904865715.1__phage6__1625	1	1	1	1	1	1	1	1	8
GCF_904865715.1__phage6__1633	1	1	1	1	1	1	1	1	8
GCF_001904115.4__phage12__95	1	1	1	1	1	1	1	1	8
GCF_003195615.1__phage7__3	1	1	1	1	1	1	1	1	8
GCF_900502355.1__phage2__153	1	1	1	1	1	1	1	1	8
GCF_015356355.1__phage20__2604	1	1	1	1	1	1	1	1	8
GCF_900498325.1__phage9__24	1	1	1	1	1	1	1	1	8
GCF_900510745.1__phage6__15	1	1	1	1	1	1	1	1	8
GCF_018108265.1__phage10__21	1	1	1	1	1	1	1	1	8
GCF_002202215.1__phage10__3748	1	1	1	1	1	1	1	1	8
GCF_020805445.1__phage10__14	1	1	1	1	1	1	1	1	8
GCF_900511565.1__phage7__57	1	1	1	1	1	1	1	1	8
GCF_007658005.1__phage23__9	1	1	1	1	1	1	1	1	8
GCF_007658005.1__phage18__83	1	1	1	1	1	1	1	1	8
GCF_017291835.1__phage1__0	1	1	1	1	1	1	1	1	8
GCF_018108125.1__phage9__110	1	1	1	1	1	1	1	1	8
GCF_903171875.1__phage27__98	1	1	1	1	1	1	1	1	8
GCF_900092875.1__phage19__1226	1	1	1	1	1	1	1	1	8
GCF_900092875.1__phage19__1235	1	1	1	1	1	1	1	1	8
GCF_001006575.1__phage7__70	1	1	1	1	1	1	1	1	8
GCF_001006575.1__phage7__67	1	1	1	1	1	1	1	1	8
GCF_001006575.1__phage7__59	1	1	1	1	1	1	1	1	8
GCF_001066585.1__phage3__40	1	1	1	1	1	1	1	1	8
GCF_013416125.1__phage6__1472	1	1	1	1	1	1	1	1	8
GCF_000406605.1__phage12__2	1	1	1	1	1	1	1	1	8
GCF_009755705.1__phage10__2117	1	1	1	1	1	1	1	1	8
GCF_009755705.1__phage8__1605	1	1	1	1	1	1	1	1	8
GCF_900511045.1__phage4__123	1	1	1	1	1	1	1	1	8
GCF_900511045.1__phage4__115	1	1	1	1	1	1	1	1	8
GCF_900451895.1__phage37__4576	1	1	1	1	1	1	1	1	8
GCF_900504695.1__phage4__188	1	1	1	1	1	1	1	1	8
GCF_900504695.1__phage4__196	1	1	1	1	1	1	1	1	8
GCF_016635525.1__phage3__3	1	1	1	1	1	1	1	1	8
GCF_016635525.1__phage3__18	1	1	1	1	1	1	1	1	8
GCF_018108305.1__phage7__3	1	1	1	1	1	1	1	1	8
GCF_904864445.1__phage0__267	1	1	1	1	1	1	1	1	8
GCF_900503205.1__phage15__108	1	1	1	1	1	1	1	1	8
GCF_003253855.1__phage1__72	1	1	1	1	1	1	1	1	8
GCF_900498365.1__phage1__367	1	1	1	1	1	1	1	1	8
GCF_900509345.1__phage7__110	1	1	1	1	1	1	1	1	8
GCF_900509345.1__phage4__0	1	1	1	1	1	1	1	1	8
GCF_001701835.2__phage8__3395	1	1	1	1	1	1	1	1	8
GCF_016772575.1__phage10__2898	1	1	1	1	1	1	1	1	8
GCF_009884395.1__phage1__1264	1	1	1	1	1	1	1	1	8
GCF_009884395.1__phage1__1255	1	1	1	1	1	1	1	1	8
GCF_002187465.1__phage0__62	1	1	1	1	1	1	1	1	8
GCF_002187465.1__phage0__65	1	1	1	1	1	1	1	1	8
GCF_019928245.1__phage12__23	1	1	1	1	1	1	1	1	8
GCF_016056255.1__phage2__76	1	1	1	1	1	1	1	1	8
GCF_016056255.1__phage6__22	1	1	1	1	1	1	1	1	8
GCF_016056255.1__phage6__15	1	1	1	1	1	1	1	1	8
GCF_016651885.1__phage11__721	1	1	1	1	1	1	1	1	8
GCF_016651885.1__phage15__411	1	1	1	1	1	1	1	1	8
GCF_021136775.1__phage2__645	1	1	1	1	1	1	1	1	8
GCF_021136775.1__phage16__0	1	1	1	1	1	1	1	1	8
GCF_019927305.1__phage0__123	1	1	1	1	1	1	1	1	8
GCF_019927305.1__phage0__112	1	1	1	1	1	1	1	1	8
GCF_019927305.1__phage3__19	1	1	1	1	1	1	1	1	8
GCF_003196155.1__phage6__540	1	1	1	1	1	1	1	1	8
GCF_021229915.1__phage2__1756	1	1	1	1	1	1	1	1	8
GCF_021229915.1__phage2__1759	1	1	1	1	1	1	1	1	8
GCF_019402025.1__phage6__0	1	1	1	1	1	1	1	1	8
GCF_019402025.1__phage1__683	1	1	1	1	1	1	1	1	8
GCF_020829895.1__phage1__128	1	1	1	1	1	1	1	1	8
GCF_002969915.2__phage6__123	1	1	1	1	1	1	1	1	8
GCF_014218685.1__phage19__1896	1	1	1	1	1	1	1	1	8
GCF_014218685.1__phage18__1602	1	1	1	1	1	1	1	1	8
GCF_014218685.1__phage18__1614	1	1	1	1	1	1	1	1	8
GCF_015288785.1__phage3__4602	1	1	1	1	1	1	1	1	8
GCF_017894285.1__phage13__3856	1	1	1	1	1	1	1	1	8
GCF_017894285.1__phage12__3275	1	1	1	1	1	1	1	1	8
GCF_009907185.1__phage18__43	1	1	1	1	1	1	1	1	8
GCF_018446665.1__phage5__94	1	1	1	1	1	1	1	1	8
GCF_900509525.1__phage4__1631	1	1	1	1	1	1	1	1	8
GCF_002187745.1__phage19__121	1	1	1	1	1	1	1	1	8
GCF_021136755.1__phage4__502	1	1	1	1	1	1	1	1	8
GCF_017291435.1__phage0__82	1	1	1	1	1	1	1	1	8
GCF_017291435.1__phage24__11	1	1	1	1	1	1	1	1	8
GCF_017291435.1__phage35__128	1	1	1	1	1	1	1	1	8
GCF_017291435.1__phage35__125	1	1	1	1	1	1	1	1	8
GCF_900502285.1__phage10__332	1	1	1	1	1	1	1	1	8
GCF_003194965.1__phage14__11	1	1	1	1	1	1	1	1	8
GCF_003194965.1__phage14__10	1	1	1	1	1	1	1	1	8
GCF_013450475.1__phage13__4	1	1	1	1	1	1	1	1	8
GCF_014842805.1__phage1__247	1	1	1	1	1	1	1	1	8
GCF_021373335.1__phage0__562	1	1	1	1	1	1	1	1	8
GCF_020177555.1__phage4__186	1	1	1	1	1	1	1	1	8
GCF_020177555.1__phage4__196	1	1	1	1	1	1	1	1	8
GCF_013734595.1__phage12__3068	1	1	1	1	1	1	1	1	8
GCF_016055605.1__phage7__17	1	1	1	1	1	1	1	1	8
GCF_900512585.1__phage10__200	1	1	1	1	1	1	1	1	8
GCF_900512585.1__phage25__788	1	1	1	1	1	1	1	1	8
GCF_002812665.1__phage13__3353	1	1	1	1	1	1	1	1	8
GCF_017597225.1__phage3__416	1	1	1	1	1	1	1	1	8
GCF_002851615.1__phage2__15	1	1	1	1	1	1	1	1	8
GCF_002851615.1__phage10__27	1	1	1	1	1	1	1	1	8
GCF_021137775.1__phage9__1855	1	1	1	1	1	1	1	1	8
GCF_021137775.1__phage10__1922	1	1	1	1	1	1	1	1	8
GCF_019249315.1__phage17__12	1	1	1	1	1	1	1	1	8
GCF_019249315.1__phage20__66	1	1	1	1	1	1	1	1	8
GCF_003195955.1__phage12__363	1	1	1	1	1	1	1	1	8
GCF_003195955.1__phage3__2	1	1	1	1	1	1	1	1	8
GCF_006131145.1__phage12__11	1	1	1	1	1	1	1	1	8
GCF_916172375.1__phage0__230	1	1	1	1	1	1	1	1	8
GCF_916172375.1__phage0__227	1	1	1	1	1	1	1	1	8
GCF_900451885.1__phage15__1332	1	1	1	1	1	1	1	1	8
GCF_010183705.1__phage2__632	1	1	1	1	1	1	1	1	8
GCF_009931035.1__phage9__2744	1	1	1	1	1	1	1	1	8
GCF_008122285.1__phage9__4475	1	1	1	1	1	1	1	1	8
GCF_002920135.1__phage25__0	1	1	1	1	1	1	1	1	8
GCF_001006625.1__phage1__138	1	1	1	1	1	1	1	1	8
GCF_916172985.1__phage12__114	1	1	1	1	1	1	1	1	8
GCF_003196015.1__phage5__0	1	1	1	1	1	1	1	1	8
GCF_003196015.1__phage5__7	1	1	1	1	1	1	1	1	8
GCF_001939885.2__phage7__3729	1	1	1	1	1	1	1	1	8
GCF_900509845.1__phage0__119	1	1	1	1	1	1	1	1	8
GCF_900509845.1__phage0__111	1	1	1	1	1	1	1	1	8
GCF_013134715.1__phage16__331	1	1	1	1	1	1	1	1	8
GCF_013134715.1__phage16__339	1	1	1	1	1	1	1	1	8
GCF_019928345.1__phage6__41	1	1	1	1	1	1	1	1	8
GCF_014129405.1__phage13__5	1	1	1	1	1	1	1	1	8
GCF_014129405.1__phage9__73	1	1	1	1	1	1	1	1	8
GCF_014129405.1__phage7__124	1	1	1	1	1	1	1	1	8
GCF_014129405.1__phage7__114	1	1	1	1	1	1	1	1	8
GCF_900775005.1__phage2__1023	1	1	1	1	1	1	1	1	8
GCF_015243235.1__phage6__1423	1	1	1	1	1	1	1	1	8
GCF_015243235.1__phage6__1425	1	1	1	1	1	1	1	1	8
GCF_015243235.1__phage1__684	1	1	1	1	1	1	1	1	8
GCF_003432205.1__phage6__2769	1	1	1	1	1	1	1	1	8
GCF_003432205.1__phage6__2772	1	1	1	1	1	1	1	1	8
GCF_003432205.1__phage8__3325	1	1	1	1	1	1	1	1	8
GCF_900501275.1__phage4__33	1	1	1	1	1	1	1	1	8
GCF_018140945.1__phage23__3620	1	1	1	1	1	1	1	1	8
GCF_018140945.1__phage23__3617	1	1	1	1	1	1	1	1	8
GCF_018140945.1__phage12__1712	1	1	1	1	1	1	1	1	8
GCF_900517205.1__phage10__167	1	1	1	1	1	1	1	1	8
GCF_900517205.1__phage23__32	1	1	1	1	1	1	1	1	8
GCF_000714675.1__phage13__3711	1	1	1	1	1	1	1	1	8
GCF_020858195.1__phage20__79	1	1	1	1	1	1	1	1	8
GCF_020858195.1__phage3__63	1	1	1	1	1	1	1	1	8
GCF_020858195.1__phage1__79	1	1	1	1	1	1	1	1	8
GCF_000695935.1__phage11__3693	1	1	1	1	1	1	1	1	8
GCF_000695935.1__phage3__1573	1	1	1	1	1	1	1	1	8
GCF_002510095.1__phage6__21	1	1	1	1	1	1	1	1	8
GCF_002181755.1__phage31__85	1	1	1	1	1	1	1	1	8
GCF_014889515.1__phage12__59	1	1	1	1	1	1	1	1	8
GCF_014889515.1__phage12__47	1	1	1	1	1	1	1	1	8
GCF_900516455.1__phage19__245	1	1	1	1	1	1	1	1	8
GCF_916172195.1__phage0__125	1	1	1	1	1	1	1	1	8
GCF_916172195.1__phage0__115	1	1	1	1	1	1	1	1	8
GCF_017291945.1__phage11__1	1	1	1	1	1	1	1	1	8
GCF_001067575.1__phage8__5	1	1	1	1	1	1	1	1	8
GCF_020830105.1__phage9__88	1	1	1	1	1	1	1	1	8
GCF_020830105.1__phage9__91	1	1	1	1	1	1	1	1	8
GCF_904866315.1__phage3__3630	1	1	1	1	1	1	1	1	8
GCF_904866315.1__phage1__2740	1	1	1	1	1	1	1	1	8
GCF_014763075.2__phage2__742	1	1	1	1	1	1	1	1	8
GCF_014763075.2__phage16__858	1	1	1	1	1	1	1	1	8
GCF_016636025.1__phage7__165	1	1	1	1	1	1	1	1	8
GCF_004832915.1__phage14__29	1	1	1	1	1	1	1	1	8
GCF_004832915.1__phage14__31	1	1	1	1	1	1	1	1	8
GCF_900516615.1__phage14__257	1	1	1	1	1	1	1	1	8
GCF_900512395.1__phage16__120	1	1	1	1	1	1	1	1	8
GCF_002188175.1__phage15__195	1	1	1	1	1	1	1	1	8
GCF_003590255.1__phage25__38	1	1	1	1	1	1	1	1	8
GCF_002235635.1__phage24__0	1	1	1	1	1	1	1	1	8
GCF_001970155.2__phage0__40	1	1	1	1	1	1	1	1	8
GCF_001970155.2__phage18__8	1	1	1	1	1	1	1	1	8
GCF_019990745.1__phage1__297	1	1	1	1	1	1	1	1	8
GCF_016415705.1__phage3__2677	1	1	1	1	1	1	1	1	8
GCF_016415705.1__phage3__2674	1	1	1	1	1	1	1	1	8
GCF_021138155.1__phage10__1585	1	1	1	1	1	1	1	1	8
GCF_003037395.1__phage28__177	1	1	1	1	1	1	1	1	8
GCF_003037395.1__phage28__171	1	1	1	1	1	1	1	1	8
GCF_003037395.1__phage28__175	1	1	1	1	1	1	1	1	8
GCF_003037395.1__phage28__170	1	1	1	1	1	1	1	1	8
GCF_003037395.1__phage28__184	1	1	1	1	1	1	1	1	8
GCF_003037395.1__phage28__178	1	1	1	1	1	1	1	1	8
GCF_003037395.1__phage28__173	1	1	1	1	1	1	1	1	8
GCF_003037395.1__phage28__172	1	1	1	1	1	1	1	1	8
GCF_003037395.1__phage28__183	1	1	1	1	1	1	1	1	8
GCF_003037395.1__phage29__308	1	1	1	1	1	1	1	1	8
GCF_003037395.1__phage29__279	1	1	1	1	1	1	1	1	8
GCF_013604345.1__phage7__48	1	1	1	1	1	1	1	1	8
GCF_013604345.1__phage7__64	1	1	1	1	1	1	1	1	8
GCF_900502985.1__phage10__50	1	1	1	1	1	1	1	1	8
GCF_020149875.1__phage9__1759	1	1	1	1	1	1	1	1	8
GCF_900506925.1__phage7__886	1	1	1	1	1	1	1	1	8
GCF_900506925.1__phage7__883	1	1	1	1	1	1	1	1	8
GCF_019401185.1__phage6__29	1	1	1	1	1	1	1	1	8
GCF_021395615.1__phage12__0	1	1	1	1	1	1	1	1	8
GCF_021395615.1__phage12__8	1	1	1	1	1	1	1	1	8
GCF_002855395.1__phage16__284	1	1	1	1	1	1	1	1	8
GCF_002855395.1__phage16__293	1	1	1	1	1	1	1	1	8
GCF_002853815.1__phage6__157	1	1	1	1	1	1	1	1	8
GCF_018108475.1__phage22__15	1	1	1	1	1	1	1	1	8
GCF_002173955.1__phage4__6	1	1	1	1	1	1	1	1	8
GCF_013791265.1__phage4__1833	1	1	1	1	1	1	1	1	8
GCF_003195195.1__phage10__207	1	1	1	1	1	1	1	1	8
GCF_900508785.1__phage2__333	1	1	1	1	1	1	1	1	8
GCF_004803325.1__phage6__363	1	1	1	1	1	1	1	1	8
GCF_018279325.1__phage31__239	1	1	1	1	1	1	1	1	8
GCF_018279325.1__phage9__1913	1	1	1	1	1	1	1	1	8
GCF_018279325.1__phage9__1899	1	1	1	1	1	1	1	1	8
GCF_018279325.1__phage5__1398	1	1	1	1	1	1	1	1	8
GCF_019927585.1__phage6__30	1	1	1	1	1	1	1	1	8
GCF_002262465.1__phage2__149	1	1	1	1	1	1	1	1	8
GCF_002262465.1__phage2__146	1	1	1	1	1	1	1	1	8
GCF_014946705.2__phage2__1190	1	1	1	1	1	1	1	1	8
GCF_014946705.2__phage4__1435	1	1	1	1	1	1	1	1	8
GCF_014946705.2__phage12__3222	1	1	1	1	1	1	1	1	8
GCF_020169075.1__phage14__3	1	1	1	1	1	1	1	1	8
GCF_017310565.1__phage4__2090	1	1	1	1	1	1	1	1	8
GCF_018449375.1__phage0__124	1	1	1	1	1	1	1	1	8
GCF_018449375.1__phage0__115	1	1	1	1	1	1	1	1	8
GCF_902723705.1__phage3__1336	1	1	1	1	1	1	1	1	8
GCF_902723705.1__phage3__1325	1	1	1	1	1	1	1	1	8
GCF_900517445.1__phage11__467	1	1	1	1	1	1	1	1	8
GCF_900517445.1__phage11__475	1	1	1	1	1	1	1	1	8
GCF_900517445.1__phage5__646	1	1	1	1	1	1	1	1	8
GCF_916172095.1__phage0__121	1	1	1	1	1	1	1	1	8
GCF_916172095.1__phage0__114	1	1	1	1	1	1	1	1	8
GCF_001466765.1__phage1__343	1	1	1	1	1	1	1	1	8
GCF_021137095.1__phage1__502	1	1	1	1	1	1	1	1	8
GCF_019928665.1__phage5__29	1	1	1	1	1	1	1	1	8
GCF_900506815.1__phage4__68	1	1	1	1	1	1	1	1	8
GCF_905477585.1__phage13__3138	1	1	1	1	1	1	1	1	8
GCF_002180775.1__phage6__124	1	1	1	1	1	1	1	1	8
GCF_900503455.1__phage22__0	1	1	1	1	1	1	1	1	8
GCF_002240295.1__phage3__1209	1	1	1	1	1	1	1	1	8
GCF_016587495.1__phage9__2704	1	1	1	1	1	1	1	1	8
GCF_016587495.1__phage4__1218	1	1	1	1	1	1	1	1	8
GCF_016587495.1__phage12__3612	1	1	1	1	1	1	1	1	8
GCF_016527535.1__phage9__303	1	1	1	1	1	1	1	1	8
GCF_002855035.1__phage3__25	1	1	1	1	1	1	1	1	8
GCF_002855035.1__phage3__22	1	1	1	1	1	1	1	1	8
GCF_002855035.1__phage3__7	1	1	1	1	1	1	1	1	8
GCF_020525705.1__phage11__3118	1	1	1	1	1	1	1	1	8
GCF_020525705.1__phage9__2773	1	1	1	1	1	1	1	1	8
GCF_020525705.1__phage7__1673	1	1	1	1	1	1	1	1	8
GCF_002740885.1__phage9__4	1	1	1	1	1	1	1	1	8
GCF_002854085.1__phage22__223	1	1	1	1	1	1	1	1	8
GCF_002854085.1__phage8__44	1	1	1	1	1	1	1	1	8
GCF_004312785.1__phage13__23	1	1	1	1	1	1	1	1	8
GCF_003006555.1__phage2__225	1	1	1	1	1	1	1	1	8
GCF_002854695.1__phage9__0	1	1	1	1	1	1	1	1	8
GCF_019683915.1__phage24__240	1	1	1	1	1	1	1	1	8
GCF_002775325.1__phage4__639	1	1	1	1	1	1	1	1	8
GCF_016925395.1__phage0__664	1	1	1	1	1	1	1	1	8
GCF_016925395.1__phage6__3275	1	1	1	1	1	1	1	1	8
GCF_009648995.1__phage1__258	1	1	1	1	1	1	1	1	8
GCF_900511115.1__phage8__93	1	1	1	1	1	1	1	1	8
GCF_003034445.1__phage17__64	1	1	1	1	1	1	1	1	8
GCF_003034445.1__phage1__0	1	1	1	1	1	1	1	1	8
GCF_001463615.1__phage17__270	1	1	1	1	1	1	1	1	8
GCF_900635125.1__phage5__2733	1	1	1	1	1	1	1	1	8
GCF_901420795.1__phage13__4440	1	1	1	1	1	1	1	1	8
GCF_900509065.1__phage11__627	1	1	1	1	1	1	1	1	8
GCF_900509065.1__phage11__637	1	1	1	1	1	1	1	1	8
GCF_900515815.1__phage0__266	1	1	1	1	1	1	1	1	8
GCF_021460075.1__phage7__3967	1	1	1	1	1	1	1	1	8
GCF_021460075.1__phage8__4094	1	1	1	1	1	1	1	1	8
GCF_018423765.1__phage7__114	1	1	1	1	1	1	1	1	8
GCF_018423765.1__phage7__104	1	1	1	1	1	1	1	1	8
GCF_018423765.1__phage22__14	1	1	1	1	1	1	1	1	8
GCF_901420605.1__phage9__2898	1	1	1	1	1	1	1	1	8
GCF_901420605.1__phage10__3609	1	1	1	1	1	1	1	1	8
GCF_901420605.1__phage6__639	1	1	1	1	1	1	1	1	8
GCF_902156555.1__phage23__29	1	1	1	1	1	1	1	1	8
GCF_902156555.1__phage23__33	1	1	1	1	1	1	1	1	8
GCF_902156555.1__phage8__1997	1	1	1	1	1	1	1	1	8
GCF_013378235.1__phage14__2942	1	1	1	1	1	1	1	1	8
GCF_001952895.1__phage6__1405	1	1	1	1	1	1	1	1	8
GCF_021519275.1__phage0__123	1	1	1	1	1	1	1	1	8
GCF_014287175.1__phage18__24	1	1	1	1	1	1	1	1	8
GCF_014287175.1__phage18__13	1	1	1	1	1	1	1	1	8
GCF_900507595.1__phage7__73	1	1	1	1	1	1	1	1	8
GCF_009760795.1__phage10__2301	1	1	1	1	1	1	1	1	8
GCF_013602745.1__phage5__15	1	1	1	1	1	1	1	1	8
GCF_021137145.1__phage2__238	1	1	1	1	1	1	1	1	8
GCF_003195995.1__phage16__175	1	1	1	1	1	1	1	1	8
GCF_003195095.1__phage12__11	1	1	1	1	1	1	1	1	8
GCF_003195095.1__phage12__10	1	1	1	1	1	1	1	1	8
GCF_019900325.1__phage2__2754	1	1	1	1	1	1	1	1	8
GCF_019877855.1__phage19__0	1	1	1	1	1	1	1	1	8
GCF_900514595.1__phage15__11	1	1	1	1	1	1	1	1	8
GCF_900514595.1__phage4__3	1	1	1	1	1	1	1	1	8
GCF_013735895.1__phage16__3023	1	1	1	1	1	1	1	1	8
GCF_013735895.1__phage16__3036	1	1	1	1	1	1	1	1	8
GCF_016904295.1__phage13__4672	1	1	1	1	1	1	1	1	8
GCF_016904295.1__phage13__4663	1	1	1	1	1	1	1	1	8
GCF_016904295.1__phage3__247	1	1	1	1	1	1	1	1	8
GCF_900501335.1__phage5__64	1	1	1	1	1	1	1	1	8
GCF_003196855.1__phage13__5	1	1	1	1	1	1	1	1	8
GCF_002180525.1__phage6__0	1	1	1	1	1	1	1	1	8
GCF_009857775.1__phage11__341	1	1	1	1	1	1	1	1	8
GCF_003195515.1__phage16__108	1	1	1	1	1	1	1	1	8
GCF_016634945.1__phage2__112	1	1	1	1	1	1	1	1	8
GCF_003196955.1__phage7__558	1	1	1	1	1	1	1	1	8
GCF_012952335.1__phage8__2031	1	1	1	1	1	1	1	1	8
GCF_904863345.1__phage8__3924	1	1	1	1	1	1	1	1	8
GCF_900093265.1__phage7__332	1	1	1	1	1	1	1	1	8
GCF_900515275.1__phage15__1316	1	1	1	1	1	1	1	1	8
GCF_900515275.1__phage2__0	1	1	1	1	1	1	1	1	8
GCF_017287955.1__phage4__88	1	1	1	1	1	1	1	1	8
GCF_004312465.1__phage4__1384	1	1	1	1	1	1	1	1	8
GCF_004312465.1__phage4__1396	1	1	1	1	1	1	1	1	8
GCF_016636105.1__phage5__36	1	1	1	1	1	1	1	1	8
GCF_016636105.1__phage5__33	1	1	1	1	1	1	1	1	8
GCF_003954075.1__phage0__347	1	1	1	1	1	1	1	1	8
GCF_003954075.1__phage15__0	1	1	1	1	1	1	1	1	8
GCF_003954075.1__phage6__0	1	1	1	1	1	1	1	1	8
GCF_013821765.1__phage10__467	1	1	1	1	1	1	1	1	8
GCF_013821765.1__phage4__28	1	1	1	1	1	1	1	1	8
GCF_005222595.1__phage1__164	1	1	1	1	1	1	1	1	8
GCF_900510625.1__phage18__93	1	1	1	1	1	1	1	1	8
GCF_900452365.1__phage7__76	1	1	1	1	1	1	1	1	8
GCF_900452365.1__phage7__19	1	1	1	1	1	1	1	1	8
GCF_900452365.1__phage7__79	1	1	1	1	1	1	1	1	8
GCF_015643685.1__phage7__212	1	1	1	1	1	1	1	1	8
GCF_001718175.1__phage9__246	1	1	1	1	1	1	1	1	8
GCF_021228735.1__phage7__3757	1	1	1	1	1	1	1	1	8
GCF_021228735.1__phage7__3754	1	1	1	1	1	1	1	1	8
GCF_021228735.1__phage4__2735	1	1	1	1	1	1	1	1	8
GCF_021228735.1__phage5__3198	1	1	1	1	1	1	1	1	8
GCF_900503985.1__phage2__151	1	1	1	1	1	1	1	1	8
GCF_019679305.1__phage14__189	1	1	1	1	1	1	1	1	8
GCF_015719235.1__phage9__5	1	1	1	1	1	1	1	1	8
GCF_015719235.1__phage9__9	1	1	1	1	1	1	1	1	8
GCF_016836905.1__phage15__24	1	1	1	1	1	1	1	1	8
GCF_002187805.1__phage11__1	1	1	1	1	1	1	1	1	8
GCF_002187805.1__phage11__3	1	1	1	1	1	1	1	1	8
GCF_002187805.1__phage2__85	1	1	1	1	1	1	1	1	8
GCF_002187805.1__phage2__97	1	1	1	1	1	1	1	1	8
GCF_002187805.1__phage10__4	1	1	1	1	1	1	1	1	8
GCF_922832915.1__phage13__4113	1	1	1	1	1	1	1	1	8
GCF_922832915.1__phage13__4116	1	1	1	1	1	1	1	1	8
GCF_922832915.1__phage7__2436	1	1	1	1	1	1	1	1	8
GCF_922832915.1__phage4__1345	1	1	1	1	1	1	1	1	8
GCF_922823795.1__phage10__105	1	1	1	1	1	1	1	1	8
GCF_900513285.1__phage2__0	1	1	1	1	1	1	1	1	8
GCF_900513285.1__phage1__295	1	1	1	1	1	1	1	1	8
GCF_021137295.1__phage9__219	1	1	1	1	1	1	1	1	8
GCF_014856335.1__phage4__33	1	1	1	1	1	1	1	1	8
GCF_019877825.1__phage2__39	1	1	1	1	1	1	1	1	8
GCF_019877825.1__phage3__0	1	1	1	1	1	1	1	1	8
GCF_004320565.1__phage10__65	1	1	1	1	1	1	1	1	8
GCF_004312045.1__phage14__78	1	1	1	1	1	1	1	1	8
GCF_019927845.1__phage0__0	1	1	1	1	1	1	1	1	8
GCF_019927845.1__phage0__8	1	1	1	1	1	1	1	1	8
GCF_019927845.1__phage7__24	1	1	1	1	1	1	1	1	8
GCF_019927845.1__phage7__13	1	1	1	1	1	1	1	1	8
GCF_013376555.1__phage7__1421	1	1	1	1	1	1	1	1	8
GCF_020990405.1__phage2__1445	1	1	1	1	1	1	1	1	8
GCF_020990405.1__phage1__1284	1	1	1	1	1	1	1	1	8
GCF_020990405.1__phage1__1274	1	1	1	1	1	1	1	1	8
GCF_900512625.1__phage13__377	1	1	1	1	1	1	1	1	8
GCF_900512625.1__phage7__170	1	1	1	1	1	1	1	1	8
GCF_004312405.1__phage2__38	1	1	1	1	1	1	1	1	8
GCF_004313645.1__phage4__134	1	1	1	1	1	1	1	1	8
GCF_900508685.1__phage1__159	1	1	1	1	1	1	1	1	8
GCF_900707015.1__phage3__428	1	1	1	1	1	1	1	1	8
GCF_002187855.1__phage15__0	1	1	1	1	1	1	1	1	8
GCF_021228755.1__phage15__3052	1	1	1	1	1	1	1	1	8
GCF_021228755.1__phage15__3055	1	1	1	1	1	1	1	1	8
GCF_021228755.1__phage6__1115	1	1	1	1	1	1	1	1	8
GCF_021228755.1__phage12__2003	1	1	1	1	1	1	1	1	8
GCF_021228755.1__phage12__2000	1	1	1	1	1	1	1	1	8
GCF_021228755.1__phage3__665	1	1	1	1	1	1	1	1	8
GCF_021228755.1__phage3__655	1	1	1	1	1	1	1	1	8
GCF_003408615.1__phage0__356	1	1	1	1	1	1	1	1	8
GCF_003408615.1__phage2__954	1	1	1	1	1	1	1	1	8
GCF_003408615.1__phage10__3057	1	1	1	1	1	1	1	1	8
GCF_003408615.1__phage10__3060	1	1	1	1	1	1	1	1	8
GCF_021245755.1__phage4__5	1	1	1	1	1	1	1	1	8
GCF_021245755.1__phage4__11	1	1	1	1	1	1	1	1	8
GCF_019878025.1__phage8__245	1	1	1	1	1	1	1	1	8
GCF_900776215.1__phage4__359	1	1	1	1	1	1	1	1	8
GCF_900776215.1__phage4__362	1	1	1	1	1	1	1	1	8
GCF_900509855.1__phage9__32	1	1	1	1	1	1	1	1	8
GCF_900509855.1__phage9__29	1	1	1	1	1	1	1	1	8
GCF_900509855.1__phage10__218	1	1	1	1	1	1	1	1	8
GCF_003196455.1__phage6__0	1	1	1	1	1	1	1	1	8
GCF_003196455.1__phage6__2	1	1	1	1	1	1	1	1	8
GCF_003196455.1__phage4__789	1	1	1	1	1	1	1	1	8
GCF_902156175.1__phage0__354	1	1	1	1	1	1	1	1	8
GCF_002851195.1__phage6__56	1	1	1	1	1	1	1	1	8
GCF_018583245.1__phage0__116	1	1	1	1	1	1	1	1	8
GCF_018583245.1__phage6__2721	1	1	1	1	1	1	1	1	8
GCF_900498525.1__phage18__0	1	1	1	1	1	1	1	1	8
GCF_019249455.1__phage14__2	1	1	1	1	1	1	1	1	8
GCF_016635615.1__phage4__4	1	1	1	1	1	1	1	1	8
